"","timeStart","memory","memoryCorrect","category","categoryCorrect","rt","stim.old","x","y","z","w","trial.num","stim","subject","condition","round"
"483",1414773339904,"old",TRUE,"B",TRUE,2369,TRUE,0,1,0,0,3,"0100",31,"opt-total","05"
"484",1414773343026,"old",FALSE,"B",NA,5182,FALSE,1,1,0,1,4,"1101",31,"opt-total","05"
"485",1414773348959,"new",TRUE,"A",NA,5773,FALSE,1,0,0,1,5,"1001",31,"opt-total","05"
"486",1414773355484,"old",TRUE,"B",TRUE,2138,TRUE,0,1,1,0,6,"0110",31,"opt-total","05"
"487",1414773358374,"old",TRUE,"A",TRUE,3407,TRUE,1,1,0,0,7,"1100",31,"opt-total","05"
"488",1414773362532,"old",TRUE,"B",TRUE,4662,TRUE,1,0,1,0,8,"1010",31,"opt-total","05"
"489",1414773367946,"old",FALSE,"B",NA,2588,FALSE,0,1,1,1,9,"0111",31,"opt-total","05"
"490",1414773371285,"old",TRUE,"A",TRUE,2332,TRUE,0,0,0,1,10,"0001",31,"opt-total","05"
"491",1414773374369,"old",FALSE,"B",NA,2312,FALSE,0,1,0,1,11,"0101",31,"opt-total","05"
"492",1414773377432,"old",FALSE,"A",NA,2300,FALSE,0,0,0,0,12,"0000",31,"opt-total","05"
"493",1414773380483,"old",TRUE,"B",FALSE,2707,TRUE,1,1,1,0,13,"1110",31,"opt-total","05"
"494",1414773383942,"old",FALSE,"A",NA,2168,FALSE,0,0,1,0,14,"0010",31,"opt-total","05"
"495",1414773386863,"old",FALSE,"B",NA,3314,FALSE,1,0,1,1,15,"1011",31,"opt-total","05"
"496",1414773390930,"old",TRUE,"A",TRUE,3579,TRUE,1,1,1,1,16,"1111",31,"opt-total","05"
"497",1414776998512,"old",TRUE,"B",TRUE,4938,TRUE,1,0,0,0,1,"1000",32,"opt-total","05"
"498",1414777004203,"old",FALSE,"A",NA,3103,FALSE,0,1,0,1,2,"0101",32,"opt-total","05"
"499",1414777008057,"old",TRUE,"A",TRUE,2576,TRUE,0,0,0,1,3,"0001",32,"opt-total","05"
"500",1414777011384,"old",FALSE,"A",NA,2030,FALSE,1,0,1,1,4,"1011",32,"opt-total","05"
"501",1414777014166,"old",FALSE,"B",NA,3361,FALSE,0,0,0,0,5,"0000",32,"opt-total","05"
"502",1414777018278,"old",FALSE,"A",NA,2140,FALSE,1,1,0,1,6,"1101",32,"opt-total","05"
"503",1414777021171,"old",TRUE,"B",FALSE,2367,TRUE,1,1,0,0,7,"1100",32,"opt-total","05"
"504",1414777024290,"old",TRUE,"B",TRUE,4293,TRUE,0,1,0,0,8,"0100",32,"opt-total","05"
"505",1414777029334,"old",TRUE,"A",TRUE,1963,TRUE,1,1,1,1,9,"1111",32,"opt-total","05"
"506",1414777032048,"old",TRUE,"A",TRUE,2050,TRUE,0,0,1,1,10,"0011",32,"opt-total","05"
"507",1414777034851,"old",TRUE,"A",FALSE,2137,TRUE,0,1,1,0,11,"0110",32,"opt-total","05"
"508",1414777037741,"old",FALSE,"A",NA,1682,FALSE,0,1,1,1,12,"0111",32,"opt-total","05"
"509",1414777040176,"old",FALSE,"B",NA,2416,FALSE,0,0,1,0,13,"0010",32,"opt-total","05"
"510",1414777043344,"old",TRUE,"B",TRUE,1900,TRUE,1,0,1,0,14,"1010",32,"opt-total","05"
"511",1414777045996,"old",TRUE,"B",FALSE,2298,TRUE,1,1,1,0,15,"1110",32,"opt-total","05"
"512",1414777049046,"old",FALSE,"A",NA,1762,FALSE,1,0,0,1,16,"1001",32,"opt-total","05"
"513",1414773568146,"old",TRUE,"A",TRUE,9641,TRUE,1,1,0,0,1,"1100",33,"opt-total","05"
"514",1414773578552,"old",FALSE,"B",NA,3035,FALSE,0,0,0,0,2,"0000",33,"opt-total","05"
"515",1414773582343,"old",FALSE,"A",NA,2619,FALSE,1,1,0,1,3,"1101",33,"opt-total","05"
"516",1414773585719,"old",FALSE,"B",NA,2010,FALSE,1,0,0,1,4,"1001",33,"opt-total","05"
"517",1414773588487,"old",TRUE,"A",TRUE,2027,TRUE,0,0,1,1,5,"0011",33,"opt-total","05"
"518",1414773591268,"old",TRUE,"B",FALSE,2502,TRUE,1,1,1,1,6,"1111",33,"opt-total","05"
"519",1414773594536,"old",FALSE,"A",NA,4050,FALSE,0,0,1,0,7,"0010",33,"opt-total","05"
"520",1414773599338,"old",FALSE,"B",NA,2208,FALSE,0,1,1,1,8,"0111",33,"opt-total","05"
"521",1414773602299,"old",FALSE,"B",NA,1439,FALSE,0,1,0,1,9,"0101",33,"opt-total","05"
"522",1414773604491,"old",TRUE,"B",FALSE,1840,TRUE,1,1,1,0,10,"1110",33,"opt-total","05"
"523",1414773607087,"old",TRUE,"B",TRUE,3460,TRUE,0,1,0,0,11,"0100",33,"opt-total","05"
"524",1414773611308,"old",TRUE,"B",TRUE,1246,TRUE,0,1,1,0,12,"0110",33,"opt-total","05"
"525",1414773613320,"old",TRUE,"B",TRUE,2098,TRUE,1,0,0,0,13,"1000",33,"opt-total","05"
"526",1414773616185,"old",FALSE,"B",NA,2409,FALSE,1,0,1,1,14,"1011",33,"opt-total","05"
"527",1414773619360,"old",TRUE,"A",TRUE,3762,TRUE,0,0,0,1,15,"0001",33,"opt-total","05"
"528",1414773623868,"old",TRUE,"B",TRUE,8358,TRUE,1,0,1,0,16,"1010",33,"opt-total","05"
"529",1414774086204,"old",TRUE,"A",FALSE,7817,TRUE,1,0,1,0,1,"1010",34,"opt-total","05"
"530",1414774094773,"old",FALSE,"B",NA,4993,FALSE,0,1,1,1,2,"0111",34,"opt-total","05"
"531",1414774100518,"old",TRUE,"A",TRUE,4577,TRUE,0,0,1,1,3,"0011",34,"opt-total","05"
"532",1414774105846,"old",FALSE,"B",NA,8843,FALSE,1,0,1,1,4,"1011",34,"opt-total","05"
"533",1414774115441,"old",TRUE,"B",TRUE,4793,TRUE,0,1,0,0,5,"0100",34,"opt-total","05"
"534",1414774120986,"old",TRUE,"A",TRUE,4177,TRUE,1,1,1,1,6,"1111",34,"opt-total","05"
"535",1414774125914,"old",FALSE,"A",NA,4123,FALSE,0,0,1,0,7,"0010",34,"opt-total","05"
"536",1414774130789,"old",TRUE,"A",TRUE,6768,TRUE,0,0,0,1,8,"0001",34,"opt-total","05"
"537",1414774138309,"old",FALSE,"B",NA,3906,FALSE,0,1,0,1,9,"0101",34,"opt-total","05"
"538",1414774142966,"old",FALSE,"B",NA,9218,FALSE,1,0,0,1,10,"1001",34,"opt-total","05"
"539",1414774152936,"old",TRUE,"A",TRUE,5210,TRUE,1,1,0,0,11,"1100",34,"opt-total","05"
"540",1414774158898,"old",FALSE,"A",NA,3648,FALSE,0,0,0,0,12,"0000",34,"opt-total","05"
"541",1414774163298,"old",TRUE,"B",TRUE,5375,TRUE,0,1,1,0,13,"0110",34,"opt-total","05"
"542",1414774169425,"old",FALSE,"A",NA,6357,FALSE,1,1,0,1,14,"1101",34,"opt-total","05"
"543",1414774176533,"old",TRUE,"A",TRUE,4569,TRUE,1,1,1,0,15,"1110",34,"opt-total","05"
"544",1414774181854,"old",TRUE,"B",TRUE,4441,TRUE,1,0,0,0,16,"1000",34,"opt-total","05"
"545",1414774309171,"new",TRUE,"A",NA,8304,FALSE,1,0,0,1,1,"1001",35,"opt-total","05"
"546",1414774318251,"old",TRUE,"A",TRUE,5008,TRUE,0,0,0,1,2,"0001",35,"opt-total","05"
"547",1414774324020,"old",FALSE,"A",NA,2707,FALSE,0,1,1,1,3,"0111",35,"opt-total","05"
"548",1414774327487,"old",TRUE,"B",TRUE,2422,TRUE,1,0,0,0,4,"1000",35,"opt-total","05"
"549",1414774330685,"old",TRUE,"B",TRUE,2573,TRUE,0,1,1,0,5,"0110",35,"opt-total","05"
"550",1414774334023,"old",FALSE,"A",NA,2004,FALSE,1,0,1,1,6,"1011",35,"opt-total","05"
"551",1414774336786,"old",TRUE,"A",TRUE,2005,TRUE,1,1,1,0,7,"1110",35,"opt-total","05"
"552",1414774339552,"old",TRUE,"A",TRUE,2323,TRUE,0,0,1,1,8,"0011",35,"opt-total","05"
"553",1414774342637,"old",FALSE,"B",NA,1988,FALSE,0,0,0,0,9,"0000",35,"opt-total","05"
"554",1414774345400,"old",FALSE,"A",NA,2275,FALSE,0,1,0,1,10,"0101",35,"opt-total","05"
"555",1414774348433,"old",FALSE,"A",NA,1943,FALSE,0,0,1,0,11,"0010",35,"opt-total","05"
"556",1414774351140,"old",FALSE,"A",NA,2850,FALSE,1,1,0,1,12,"1101",35,"opt-total","05"
"557",1414774354751,"old",TRUE,"B",TRUE,2109,TRUE,0,1,0,0,13,"0100",35,"opt-total","05"
"558",1414774357637,"old",TRUE,"A",TRUE,3289,TRUE,1,1,0,0,14,"1100",35,"opt-total","05"
"559",1414774361690,"old",TRUE,"A",FALSE,1799,TRUE,1,0,1,0,15,"1010",35,"opt-total","05"
"560",1414774364256,"old",TRUE,"A",TRUE,1905,TRUE,1,1,1,1,16,"1111",35,"opt-total","05"
"561",1414774480826,"new",TRUE,"B",NA,3203,FALSE,0,1,1,1,1,"0111",36,"opt-total","05"
"562",1414774484792,"new",FALSE,"A",TRUE,1574,TRUE,1,1,1,0,2,"1110",36,"opt-total","05"
"563",1414774487138,"old",FALSE,"A",NA,2248,FALSE,0,0,0,0,3,"0000",36,"opt-total","05"
"564",1414774490141,"old",TRUE,"B",FALSE,1266,TRUE,0,0,1,1,4,"0011",36,"opt-total","05"
"565",1414774492185,"old",FALSE,"A",NA,1594,FALSE,1,0,0,1,5,"1001",36,"opt-total","05"
"566",1414774494545,"old",FALSE,"B",NA,1164,FALSE,1,1,0,1,6,"1101",36,"opt-total","05"
"567",1414774496480,"old",FALSE,"B",NA,965,FALSE,0,0,1,0,7,"0010",36,"opt-total","05"
"568",1414774498221,"old",TRUE,"A",FALSE,1770,TRUE,1,0,1,0,8,"1010",36,"opt-total","05"
"569",1414774500770,"old",TRUE,"A",FALSE,1186,TRUE,1,0,0,0,9,"1000",36,"opt-total","05"
"570",1414774502723,"old",TRUE,"B",TRUE,1849,TRUE,0,1,0,0,10,"0100",36,"opt-total","05"
"571",1414774505332,"old",TRUE,"A",TRUE,1409,TRUE,1,1,1,1,11,"1111",36,"opt-total","05"
"572",1414774507499,"old",TRUE,"B",FALSE,1335,TRUE,1,1,0,0,12,"1100",36,"opt-total","05"
"573",1414774509579,"old",TRUE,"B",TRUE,1444,TRUE,0,1,1,0,13,"0110",36,"opt-total","05"
"574",1414774511788,"old",FALSE,"A",NA,1204,FALSE,0,1,0,1,14,"0101",36,"opt-total","05"
"575",1414774513741,"old",TRUE,"B",FALSE,1394,TRUE,0,0,0,1,15,"0001",36,"opt-total","05"
"576",1414774515884,"old",FALSE,"A",NA,1421,FALSE,1,0,1,1,16,"1011",36,"opt-total","05"
"577",1414774692793,"old",TRUE,"B",TRUE,4713,TRUE,1,0,0,0,1,"1000",37,"opt-total","05"
"578",1414774698259,"old",FALSE,"B",NA,4409,FALSE,0,1,1,1,2,"0111",37,"opt-total","05"
"579",1414774703420,"old",TRUE,"A",TRUE,2051,TRUE,0,0,0,1,3,"0001",37,"opt-total","05"
"580",1414774706225,"new",TRUE,"A",NA,5811,FALSE,0,1,0,1,4,"0101",37,"opt-total","05"
"581",1414774712788,"old",TRUE,"A",TRUE,1892,TRUE,0,0,1,1,5,"0011",37,"opt-total","05"
"582",1414774715432,"old",TRUE,"A",TRUE,2030,TRUE,1,1,0,0,6,"1100",37,"opt-total","05"
"583",1414774718214,"new",TRUE,"B",NA,2572,FALSE,1,0,1,1,7,"1011",37,"opt-total","05"
"584",1414774721539,"new",TRUE,"A",NA,4775,FALSE,1,1,0,1,8,"1101",37,"opt-total","05"
"585",1414774727070,"old",TRUE,"A",FALSE,2914,TRUE,1,0,1,0,9,"1010",37,"opt-total","05"
"586",1414774730736,"new",FALSE,"B",FALSE,3062,TRUE,1,1,1,0,10,"1110",37,"opt-total","05"
"587",1414774734550,"old",TRUE,"B",TRUE,2134,TRUE,0,1,1,0,11,"0110",37,"opt-total","05"
"588",1414774737436,"new",TRUE,"B",NA,2476,FALSE,1,0,0,1,12,"1001",37,"opt-total","05"
"589",1414774740664,"new",FALSE,"A",TRUE,3938,TRUE,1,1,1,1,13,"1111",37,"opt-total","05"
"590",1414774745354,"old",FALSE,"A",NA,2264,FALSE,0,0,0,0,14,"0000",37,"opt-total","05"
"591",1414774748370,"old",TRUE,"B",TRUE,2613,TRUE,0,1,0,0,15,"0100",37,"opt-total","05"
"592",1414774751736,"old",FALSE,"A",NA,2725,FALSE,0,0,1,0,16,"0010",37,"opt-total","05"
"593",1414774708438,"old",TRUE,"A",FALSE,5037,TRUE,1,0,0,0,1,"1000",38,"opt-total","05"
"594",1414774714227,"old",TRUE,"B",TRUE,6426,TRUE,0,1,1,0,2,"0110",38,"opt-total","05"
"595",1414774721406,"old",TRUE,"A",TRUE,2443,TRUE,1,1,1,0,3,"1110",38,"opt-total","05"
"596",1414774724601,"old",FALSE,"A",NA,2191,FALSE,1,0,0,1,4,"1001",38,"opt-total","05"
"597",1414774727544,"old",TRUE,"A",TRUE,3535,TRUE,0,0,0,1,5,"0001",38,"opt-total","05"
"598",1414774731832,"old",FALSE,"B",NA,3231,FALSE,0,0,0,0,6,"0000",38,"opt-total","05"
"599",1414774735815,"old",FALSE,"A",NA,3515,FALSE,0,1,1,1,7,"0111",38,"opt-total","05"
"600",1414774740082,"old",TRUE,"A",TRUE,5846,TRUE,1,1,1,1,8,"1111",38,"opt-total","05"
"601",1414774746680,"old",TRUE,"B",TRUE,2058,TRUE,1,0,1,0,9,"1010",38,"opt-total","05"
"602",1414774749490,"old",TRUE,"A",TRUE,2024,TRUE,0,0,1,1,10,"0011",38,"opt-total","05"
"603",1414774752267,"old",FALSE,"A",NA,2237,FALSE,1,0,1,1,11,"1011",38,"opt-total","05"
"604",1414774755256,"old",FALSE,"A",NA,2452,FALSE,1,1,0,1,12,"1101",38,"opt-total","05"
"605",1414774758460,"old",TRUE,"B",TRUE,6015,TRUE,0,1,0,0,13,"0100",38,"opt-total","05"
"606",1414774765227,"old",FALSE,"A",NA,1936,FALSE,0,1,0,1,14,"0101",38,"opt-total","05"
"607",1414774767915,"old",TRUE,"A",TRUE,2417,TRUE,1,1,0,0,15,"1100",38,"opt-total","05"
"608",1414774771084,"old",FALSE,"B",NA,2168,FALSE,0,0,1,0,16,"0010",38,"opt-total","05"
"609",1414774711718,"old",FALSE,"A",NA,4807,FALSE,1,1,0,1,1,"1101",39,"opt-total","05"
"610",1414774717280,"old",FALSE,"A",NA,4784,FALSE,0,0,1,0,2,"0010",39,"opt-total","05"
"611",1414774722825,"old",TRUE,"B",TRUE,3879,TRUE,0,1,0,0,3,"0100",39,"opt-total","05"
"612",1414774727457,"old",FALSE,"B",NA,2467,FALSE,0,1,1,1,4,"0111",39,"opt-total","05"
"613",1414774730682,"old",FALSE,"B",NA,7945,FALSE,1,0,0,1,5,"1001",39,"opt-total","05"
"614",1414774739385,"old",TRUE,"B",TRUE,3050,TRUE,1,0,1,0,6,"1010",39,"opt-total","05"
"615",1414774743195,"new",FALSE,"B",TRUE,3141,TRUE,1,0,0,0,7,"1000",39,"opt-total","05"
"616",1414774747090,"old",TRUE,"B",TRUE,7871,TRUE,0,1,1,0,8,"0110",39,"opt-total","05"
"617",1414774755712,"old",TRUE,"A",TRUE,6458,TRUE,1,1,0,0,9,"1100",39,"opt-total","05"
"618",1414774762926,"old",TRUE,"A",TRUE,2363,TRUE,0,0,0,1,10,"0001",39,"opt-total","05"
"619",1414774766055,"new",TRUE,"B",NA,2691,FALSE,1,0,1,1,11,"1011",39,"opt-total","05"
"620",1414774769500,"old",TRUE,"A",TRUE,2630,TRUE,1,1,1,0,12,"1110",39,"opt-total","05"
"621",1414774772893,"new",TRUE,"A",NA,3973,FALSE,0,0,0,0,13,"0000",39,"opt-total","05"
"622",1414774777623,"old",FALSE,"B",NA,2965,FALSE,0,1,0,1,14,"0101",39,"opt-total","05"
"623",1414774781340,"old",TRUE,"A",TRUE,2451,TRUE,1,1,1,1,15,"1111",39,"opt-total","05"
"624",1414774784567,"old",TRUE,"A",TRUE,5147,TRUE,0,0,1,1,16,"0011",39,"opt-total","05"
"625",1414774987867,"old",TRUE,"A",FALSE,6911,TRUE,1,0,1,0,1,"1010",40,"opt-total","05"
"626",1414774995533,"old",FALSE,"A",NA,4699,FALSE,1,1,0,1,2,"1101",40,"opt-total","05"
"627",1414775000994,"old",FALSE,"A",NA,3510,FALSE,0,0,0,0,3,"0000",40,"opt-total","05"
"628",1414775005264,"old",FALSE,"A",NA,2782,FALSE,0,1,1,1,4,"0111",40,"opt-total","05"
"629",1414775008806,"old",FALSE,"A",NA,2275,FALSE,0,1,0,1,5,"0101",40,"opt-total","05"
"630",1414775011831,"old",FALSE,"A",NA,6350,FALSE,0,0,1,0,6,"0010",40,"opt-total","05"
"631",1414775018945,"old",TRUE,"A",TRUE,2320,TRUE,1,1,1,0,7,"1110",40,"opt-total","05"
"632",1414775022018,"old",TRUE,"A",TRUE,1781,TRUE,1,1,0,0,8,"1100",40,"opt-total","05"
"633",1414775024565,"old",TRUE,"A",TRUE,2294,TRUE,0,0,0,1,9,"0001",40,"opt-total","05"
"634",1414775027618,"old",TRUE,"A",TRUE,1998,TRUE,1,1,1,1,10,"1111",40,"opt-total","05"
"635",1414775030381,"old",TRUE,"B",TRUE,1770,TRUE,0,1,0,0,11,"0100",40,"opt-total","05"
"636",1414775032911,"old",TRUE,"B",TRUE,4000,TRUE,1,0,0,0,12,"1000",40,"opt-total","05"
"637",1414775037666,"old",FALSE,"B",NA,2189,FALSE,1,0,1,1,13,"1011",40,"opt-total","05"
"638",1414775040615,"old",TRUE,"B",FALSE,2780,TRUE,0,0,1,1,14,"0011",40,"opt-total","05"
"639",1414775044157,"old",FALSE,"A",NA,3368,FALSE,1,0,0,1,15,"1001",40,"opt-total","05"
"640",1414775048289,"old",TRUE,"B",TRUE,2502,TRUE,0,1,1,0,16,"0110",40,"opt-total","05"
"641",1414775023649,"new",TRUE,"A",NA,3791,FALSE,1,1,0,1,1,"1101",41,"opt-total","05"
"642",1414775028193,"old",TRUE,"A",TRUE,3224,TRUE,0,0,1,1,2,"0011",41,"opt-total","05"
"643",1414775032169,"new",TRUE,"A",NA,2222,FALSE,0,1,0,1,3,"0101",41,"opt-total","05"
"644",1414775035143,"old",FALSE,"A",NA,1856,FALSE,1,0,1,1,4,"1011",41,"opt-total","05"
"645",1414775037752,"old",FALSE,"A",NA,2079,FALSE,1,0,0,1,5,"1001",41,"opt-total","05"
"646",1414775040583,"old",TRUE,"B",FALSE,1664,TRUE,1,1,0,0,6,"1100",41,"opt-total","05"
"647",1414775042998,"new",FALSE,"B",FALSE,5240,TRUE,1,1,1,0,7,"1110",41,"opt-total","05"
"648",1414775048991,"old",TRUE,"B",TRUE,1735,TRUE,1,0,0,0,8,"1000",41,"opt-total","05"
"649",1414775051479,"old",FALSE,"A",NA,2119,FALSE,0,1,1,1,9,"0111",41,"opt-total","05"
"650",1414775054350,"old",TRUE,"A",TRUE,2616,TRUE,1,1,1,1,10,"1111",41,"opt-total","05"
"651",1414775057718,"old",TRUE,"B",TRUE,1936,TRUE,0,1,1,0,11,"0110",41,"opt-total","05"
"652",1414775060405,"old",FALSE,"B",NA,1688,FALSE,0,0,1,0,12,"0010",41,"opt-total","05"
"653",1414775062844,"new",FALSE,"A",FALSE,1857,TRUE,0,1,0,0,13,"0100",41,"opt-total","05"
"654",1414775065454,"new",TRUE,"B",NA,1959,FALSE,0,0,0,0,14,"0000",41,"opt-total","05"
"655",1414775068164,"old",TRUE,"A",FALSE,2448,TRUE,1,0,1,0,15,"1010",41,"opt-total","05"
"656",1414775071363,"old",TRUE,"A",TRUE,1441,TRUE,0,0,0,1,16,"0001",41,"opt-total","05"
"657",1414775437505,"old",TRUE,"A",TRUE,5061,TRUE,0,0,1,1,1,"0011",42,"opt-total","05"
"658",1414775443321,"old",TRUE,"B",TRUE,2844,TRUE,1,0,0,0,2,"1000",42,"opt-total","05"
"659",1414775446920,"old",FALSE,"A",NA,5713,FALSE,1,1,0,1,3,"1101",42,"opt-total","05"
"660",1414775453389,"new",TRUE,"A",NA,4615,FALSE,0,1,1,1,4,"0111",42,"opt-total","05"
"661",1414775458757,"new",TRUE,"A",NA,2414,FALSE,1,0,1,1,5,"1011",42,"opt-total","05"
"662",1414775461925,"old",TRUE,"B",TRUE,2272,TRUE,0,1,0,0,6,"0100",42,"opt-total","05"
"663",1414775464950,"old",FALSE,"B",NA,4444,FALSE,0,0,1,0,7,"0010",42,"opt-total","05"
"664",1414775470148,"old",TRUE,"A",TRUE,3297,TRUE,1,1,1,0,8,"1110",42,"opt-total","05"
"665",1414775474198,"old",TRUE,"A",TRUE,2230,TRUE,0,0,0,1,9,"0001",42,"opt-total","05"
"666",1414775477182,"old",TRUE,"A",TRUE,3715,TRUE,1,1,1,1,10,"1111",42,"opt-total","05"
"667",1414775481650,"old",TRUE,"B",TRUE,1961,TRUE,0,1,1,0,11,"0110",42,"opt-total","05"
"668",1414775484365,"new",TRUE,"A",NA,3303,FALSE,0,1,0,1,12,"0101",42,"opt-total","05"
"669",1414775488421,"new",TRUE,"A",NA,2800,FALSE,1,0,0,1,13,"1001",42,"opt-total","05"
"670",1414775491975,"old",TRUE,"B",TRUE,3442,TRUE,1,0,1,0,14,"1010",42,"opt-total","05"
"671",1414775496171,"old",TRUE,"B",FALSE,5991,TRUE,1,1,0,0,15,"1100",42,"opt-total","05"
"672",1414775502915,"new",TRUE,"B",NA,5266,FALSE,0,0,0,0,16,"0000",42,"opt-total","05"
"673",1414775544496,"old",TRUE,"A",TRUE,5086,TRUE,1,1,1,0,1,"1110",43,"opt-total","05"
"674",1414775550362,"old",TRUE,"A",TRUE,5400,TRUE,0,0,1,1,2,"0011",43,"opt-total","05"
"675",1414775556527,"new",TRUE,"B",NA,7315,FALSE,0,1,1,1,3,"0111",43,"opt-total","05"
"676",1414775564620,"new",TRUE,"A",NA,3509,FALSE,0,0,1,0,4,"0010",43,"opt-total","05"
"677",1414775568908,"old",FALSE,"B",NA,4346,FALSE,0,1,0,1,5,"0101",43,"opt-total","05"
"678",1414775574019,"old",FALSE,"B",NA,3170,FALSE,1,0,0,1,6,"1001",43,"opt-total","05"
"679",1414775577956,"old",TRUE,"A",TRUE,3109,TRUE,1,1,0,0,7,"1100",43,"opt-total","05"
"680",1414775581829,"old",FALSE,"B",NA,2748,FALSE,1,0,1,1,8,"1011",43,"opt-total","05"
"681",1414775585341,"old",TRUE,"B",TRUE,2456,TRUE,1,0,1,0,9,"1010",43,"opt-total","05"
"682",1414775588573,"old",TRUE,"A",TRUE,3802,TRUE,0,0,0,1,10,"0001",43,"opt-total","05"
"683",1414775593151,"old",TRUE,"A",TRUE,3846,TRUE,1,1,1,1,11,"1111",43,"opt-total","05"
"684",1414775597777,"old",TRUE,"B",TRUE,3689,TRUE,0,1,0,0,12,"0100",43,"opt-total","05"
"685",1414775602246,"old",TRUE,"A",FALSE,2559,TRUE,1,0,0,0,13,"1000",43,"opt-total","05"
"686",1414775605585,"new",TRUE,"A",NA,3332,FALSE,1,1,0,1,14,"1101",43,"opt-total","05"
"687",1414775609680,"old",FALSE,"A",NA,3633,FALSE,0,0,0,0,15,"0000",43,"opt-total","05"
"688",1414775614093,"old",TRUE,"B",TRUE,2954,TRUE,0,1,1,0,16,"0110",43,"opt-total","05"
"689",1414775834106,"old",TRUE,"B",TRUE,10218,TRUE,0,1,0,0,1,"0100",44,"opt-total","05"
"690",1414775845073,"old",TRUE,"A",TRUE,5616,TRUE,1,1,0,0,2,"1100",44,"opt-total","05"
"691",1414775851438,"old",TRUE,"B",TRUE,2980,TRUE,0,1,1,0,3,"0110",44,"opt-total","05"
"692",1414775855164,"old",FALSE,"B",NA,3666,FALSE,0,1,1,1,4,"0111",44,"opt-total","05"
"693",1414775859594,"old",FALSE,"B",NA,3260,FALSE,0,0,0,0,5,"0000",44,"opt-total","05"
"694",1414775863603,"old",FALSE,"B",NA,3417,FALSE,0,1,0,1,6,"0101",44,"opt-total","05"
"695",1414775867768,"old",TRUE,"B",TRUE,2184,TRUE,1,0,0,0,7,"1000",44,"opt-total","05"
"696",1414775870701,"old",FALSE,"A",NA,2325,FALSE,1,1,0,1,8,"1101",44,"opt-total","05"
"697",1414775873790,"old",FALSE,"B",NA,1903,FALSE,1,0,0,1,9,"1001",44,"opt-total","05"
"698",1414775876458,"old",TRUE,"B",TRUE,1997,TRUE,1,0,1,0,10,"1010",44,"opt-total","05"
"699",1414775879203,"old",TRUE,"A",TRUE,2933,TRUE,1,1,1,0,11,"1110",44,"opt-total","05"
"700",1414775882885,"old",FALSE,"B",NA,1950,FALSE,1,0,1,1,12,"1011",44,"opt-total","05"
"701",1414775885615,"old",TRUE,"A",TRUE,2652,TRUE,0,0,1,1,13,"0011",44,"opt-total","05"
"702",1414775889031,"old",TRUE,"A",TRUE,1794,TRUE,1,1,1,1,14,"1111",44,"opt-total","05"
"703",1414775891574,"old",FALSE,"B",NA,2059,FALSE,0,0,1,0,15,"0010",44,"opt-total","05"
"704",1414775894382,"old",TRUE,"A",TRUE,2169,TRUE,0,0,0,1,16,"0001",44,"opt-total","05"
"705",1414775991445,"old",TRUE,"A",TRUE,5279,TRUE,0,0,0,1,1,"0001",45,"opt-total","05"
"706",1414775997475,"old",FALSE,"A",NA,19138,FALSE,0,0,1,0,2,"0010",45,"opt-total","05"
"707",1414776017364,"old",FALSE,"B",NA,22348,FALSE,1,1,0,1,3,"1101",45,"opt-total","05"
"708",1414776040464,"old",TRUE,"A",TRUE,7273,TRUE,1,1,1,1,4,"1111",45,"opt-total","05"
"709",1414776048488,"old",TRUE,"B",TRUE,5433,TRUE,0,1,1,0,5,"0110",45,"opt-total","05"
"710",1414776054672,"old",TRUE,"B",TRUE,5811,TRUE,1,0,0,0,6,"1000",45,"opt-total","05"
"711",1414776061234,"old",FALSE,"B",NA,17169,FALSE,0,1,0,1,7,"0101",45,"opt-total","05"
"712",1414776079154,"new",FALSE,"A",TRUE,13383,TRUE,1,1,0,0,8,"1100",45,"opt-total","05"
"713",1414776093289,"old",FALSE,"B",NA,12264,FALSE,0,1,1,1,9,"0111",45,"opt-total","05"
"714",1414776106305,"new",TRUE,"A",NA,12179,FALSE,1,0,0,1,10,"1001",45,"opt-total","05"
"715",1414776119235,"old",TRUE,"A",TRUE,7914,TRUE,1,1,1,0,11,"1110",45,"opt-total","05"
"716",1414776127926,"old",TRUE,"A",TRUE,6925,TRUE,0,0,1,1,12,"0011",45,"opt-total","05"
"717",1414776135602,"old",TRUE,"B",TRUE,8357,TRUE,0,1,0,0,13,"0100",45,"opt-total","05"
"718",1414776144710,"new",TRUE,"A",NA,8497,FALSE,1,0,1,1,14,"1011",45,"opt-total","05"
"719",1414776153959,"old",TRUE,"B",TRUE,47146,TRUE,1,0,1,0,15,"1010",45,"opt-total","05"
"720",1414776201855,"new",TRUE,"B",NA,27302,FALSE,0,0,0,0,16,"0000",45,"opt-total","05"
"721",1414776459400,"old",FALSE,"A",NA,8014,FALSE,0,0,0,0,1,"0000",46,"opt-total","05"
"722",1414776468181,"old",TRUE,"A",TRUE,3609,TRUE,0,0,0,1,2,"0001",46,"opt-total","05"
"723",1414776472549,"old",FALSE,"A",NA,4129,FALSE,0,0,1,0,3,"0010",46,"opt-total","05"
"724",1414776477431,"old",TRUE,"B",TRUE,3319,TRUE,1,0,1,0,4,"1010",46,"opt-total","05"
"725",1414776481502,"old",TRUE,"A",TRUE,1680,TRUE,0,0,1,1,5,"0011",46,"opt-total","05"
"726",1414776483936,"old",FALSE,"B",NA,4574,FALSE,1,0,1,1,6,"1011",46,"opt-total","05"
