"","timeStart","memory","memoryCorrect","category","categoryCorrect","rt","stim.old","x","y","z","w","trial.num","stim","subject","condition","round"
"1203",1415025048843,"old",FALSE,"B",NA,2128,FALSE,0,1,0,0,3,"0100",76,"ms","05"
"1204",1415025051725,"old",FALSE,"B",NA,2862,FALSE,1,0,0,0,4,"1000",76,"ms","05"
"1205",1415025055339,"old",FALSE,"A",NA,1943,FALSE,0,0,1,1,5,"0011",76,"ms","05"
"1206",1415025058033,"old",TRUE,"A",TRUE,1691,TRUE,0,1,1,1,6,"0111",76,"ms","05"
"1207",1415025060476,"old",TRUE,"A",TRUE,1945,TRUE,1,1,0,1,7,"1101",76,"ms","05"
"1208",1415025063173,"old",TRUE,"B",TRUE,1544,TRUE,0,1,1,0,8,"0110",76,"ms","05"
"1209",1415025065468,"old",TRUE,"A",TRUE,1704,TRUE,1,1,1,0,9,"1110",76,"ms","05"
"1210",1415025067925,"old",FALSE,"B",NA,3519,FALSE,0,0,1,0,10,"0010",76,"ms","05"
"1211",1415025072195,"old",FALSE,"A",NA,1857,FALSE,1,0,0,1,11,"1001",76,"ms","05"
"1212",1415025074803,"old",TRUE,"A",TRUE,1681,TRUE,1,0,1,0,12,"1010",76,"ms","05"
"1213",1415025077236,"old",TRUE,"B",TRUE,1537,TRUE,0,0,0,1,13,"0001",76,"ms","05"
"1214",1415025079524,"old",TRUE,"B",TRUE,1633,TRUE,0,0,0,0,14,"0000",76,"ms","05"
"1215",1415025081908,"old",FALSE,"B",NA,1640,FALSE,0,1,0,1,15,"0101",76,"ms","05"
"1216",1415025084301,"old",TRUE,"B",TRUE,1719,TRUE,1,1,0,0,16,"1100",76,"ms","05"
"1217",1415025096640,"new",TRUE,"A",NA,8585,FALSE,1,1,1,1,1,"1111",77,"ms","05"
"1218",1415025105980,"old",FALSE,"B",NA,3766,FALSE,0,0,1,0,2,"0010",77,"ms","05"
"1219",1415025110494,"old",TRUE,"B",TRUE,2761,TRUE,1,1,0,0,3,"1100",77,"ms","05"
"1220",1415025114009,"old",FALSE,"A",NA,2744,FALSE,1,0,0,0,4,"1000",77,"ms","05"
"1221",1415025117500,"old",TRUE,"A",FALSE,5205,TRUE,0,1,1,0,5,"0110",77,"ms","05"
"1222",1415025123460,"old",TRUE,"A",TRUE,2217,TRUE,1,0,1,0,6,"1010",77,"ms","05"
"1223",1415025126418,"old",TRUE,"B",FALSE,2527,TRUE,1,1,1,0,7,"1110",77,"ms","05"
"1224",1415025129708,"old",TRUE,"A",TRUE,2359,TRUE,1,0,1,1,8,"1011",77,"ms","05"
"1225",1415025132816,"old",FALSE,"A",NA,2487,FALSE,1,0,0,1,9,"1001",77,"ms","05"
"1226",1415025136051,"old",TRUE,"B",TRUE,2042,TRUE,0,0,0,0,10,"0000",77,"ms","05"
"1227",1415025138841,"old",TRUE,"B",FALSE,2294,TRUE,0,1,1,1,11,"0111",77,"ms","05"
"1228",1415025141892,"old",TRUE,"B",TRUE,2055,TRUE,0,0,0,1,12,"0001",77,"ms","05"
"1229",1415025144694,"old",TRUE,"A",TRUE,2290,TRUE,1,1,0,1,13,"1101",77,"ms","05"
"1230",1415025147763,"old",FALSE,"B",NA,2074,FALSE,0,1,0,0,14,"0100",77,"ms","05"
"1231",1415025150587,"old",FALSE,"A",NA,2037,FALSE,0,1,0,1,15,"0101",77,"ms","05"
"1232",1415025153371,"old",FALSE,"B",NA,2543,FALSE,0,0,1,1,16,"0011",77,"ms","05"
"1233",1415025162248,"old",FALSE,"B",NA,8798,FALSE,0,1,0,0,1,"0100",78,"ms","05"
"1234",1415025171798,"old",TRUE,"A",TRUE,3461,TRUE,1,1,0,1,2,"1101",78,"ms","05"
"1235",1415025176021,"old",TRUE,"B",TRUE,3291,TRUE,0,0,0,0,3,"0000",78,"ms","05"
"1236",1415025180072,"old",TRUE,"B",TRUE,2175,TRUE,0,1,1,0,4,"0110",78,"ms","05"
"1237",1415025183008,"old",TRUE,"A",TRUE,2322,TRUE,1,1,1,0,5,"1110",78,"ms","05"
"1238",1415025186088,"old",TRUE,"B",TRUE,4192,TRUE,1,1,0,0,6,"1100",78,"ms","05"
"1239",1415025191043,"old",FALSE,"B",NA,3654,FALSE,1,0,0,1,7,"1001",78,"ms","05"
"1240",1415025195455,"old",TRUE,"A",TRUE,1508,TRUE,0,1,1,1,8,"0111",78,"ms","05"
"1241",1415025197719,"old",FALSE,"A",NA,1628,FALSE,1,1,1,1,9,"1111",78,"ms","05"
"1242",1415025200126,"old",FALSE,"B",NA,4804,FALSE,1,0,0,0,10,"1000",78,"ms","05"
"1243",1415025205693,"old",TRUE,"A",TRUE,1588,TRUE,1,0,1,1,11,"1011",78,"ms","05"
"1244",1415025208037,"old",TRUE,"B",TRUE,2628,TRUE,0,0,0,1,12,"0001",78,"ms","05"
"1245",1415025211419,"old",FALSE,"A",NA,1662,FALSE,0,0,1,0,13,"0010",78,"ms","05"
"1246",1415025213838,"old",FALSE,"A",NA,1377,FALSE,0,1,0,1,14,"0101",78,"ms","05"
"1247",1415025215979,"new",TRUE,"A",NA,3636,FALSE,0,0,1,1,15,"0011",78,"ms","05"
"1248",1415025220370,"old",TRUE,"A",TRUE,1859,TRUE,1,0,1,0,16,"1010",78,"ms","05"
"1249",1415025232332,"old",TRUE,"B",FALSE,3907,TRUE,0,1,1,1,1,"0111",79,"ms","05"
"1250",1415025237008,"old",TRUE,"B",TRUE,5691,TRUE,0,1,1,0,2,"0110",79,"ms","05"
"1251",1415025243460,"old",TRUE,"A",FALSE,3737,TRUE,1,1,0,0,3,"1100",79,"ms","05"
"1252",1415025247960,"old",FALSE,"A",NA,3031,FALSE,1,1,1,1,4,"1111",79,"ms","05"
"1253",1415025251760,"old",TRUE,"A",TRUE,6340,TRUE,1,1,0,1,5,"1101",79,"ms","05"
"1254",1415025258870,"old",FALSE,"A",NA,3906,FALSE,1,0,0,1,6,"1001",79,"ms","05"
"1255",1415025263540,"old",FALSE,"B",NA,2622,FALSE,0,0,1,1,7,"0011",79,"ms","05"
"1256",1415025266922,"old",TRUE,"A",TRUE,4112,TRUE,1,0,1,0,8,"1010",79,"ms","05"
"1257",1415025271792,"old",TRUE,"A",TRUE,6126,TRUE,1,0,1,1,9,"1011",79,"ms","05"
"1258",1415025278682,"old",TRUE,"A",TRUE,2896,TRUE,1,1,1,0,10,"1110",79,"ms","05"
"1259",1415025282342,"old",TRUE,"B",TRUE,2270,TRUE,0,0,0,0,11,"0000",79,"ms","05"
"1260",1415025285374,"old",FALSE,"B",NA,5818,FALSE,0,0,1,0,12,"0010",79,"ms","05"
"1261",1415025291957,"old",FALSE,"B",NA,5727,FALSE,0,1,0,0,13,"0100",79,"ms","05"
"1262",1415025298439,"old",FALSE,"A",NA,3146,FALSE,1,0,0,0,14,"1000",79,"ms","05"
"1263",1415025302349,"old",TRUE,"B",TRUE,3062,TRUE,0,0,0,1,15,"0001",79,"ms","05"
"1264",1415025306171,"old",FALSE,"B",NA,4192,FALSE,0,1,0,1,16,"0101",79,"ms","05"
"1265",1415025233476,"new",FALSE,"B",TRUE,11966,TRUE,1,1,0,0,1,"1100",80,"ms","05"
"1266",1415025246200,"old",TRUE,"B",TRUE,4178,TRUE,0,1,1,0,2,"0110",80,"ms","05"
"1267",1415025251131,"old",TRUE,"B",TRUE,6063,TRUE,0,0,0,1,3,"0001",80,"ms","05"
"1268",1415025257954,"old",TRUE,"A",TRUE,2888,TRUE,0,1,1,1,4,"0111",80,"ms","05"
"1269",1415025261595,"old",FALSE,"B",NA,5319,FALSE,1,0,0,1,5,"1001",80,"ms","05"
"1270",1415025267676,"old",TRUE,"B",TRUE,6150,TRUE,0,0,0,0,6,"0000",80,"ms","05"
"1271",1415025274590,"old",FALSE,"A",NA,4764,FALSE,1,1,1,1,7,"1111",80,"ms","05"
"1272",1415025280107,"old",TRUE,"B",FALSE,2639,TRUE,1,1,0,1,8,"1101",80,"ms","05"
"1273",1415025283504,"old",FALSE,"B",NA,5338,FALSE,0,1,0,0,9,"0100",80,"ms","05"
"1274",1415025289602,"old",FALSE,"B",NA,9248,FALSE,0,0,1,1,10,"0011",80,"ms","05"
"1275",1415025299615,"old",TRUE,"A",TRUE,4987,TRUE,1,0,1,0,11,"1010",80,"ms","05"
"1276",1415025305378,"old",TRUE,"A",TRUE,2520,TRUE,1,0,1,1,12,"1011",80,"ms","05"
"1277",1415025308675,"old",FALSE,"A",NA,3119,FALSE,0,1,0,1,13,"0101",80,"ms","05"
"1278",1415025312557,"old",TRUE,"B",FALSE,5125,TRUE,1,1,1,0,14,"1110",80,"ms","05"
"1279",1415025318442,"new",TRUE,"B",NA,9400,FALSE,0,0,1,0,15,"0010",80,"ms","05"
"1280",1415025328607,"old",FALSE,"B",NA,5611,FALSE,1,0,0,0,16,"1000",80,"ms","05"
"1281",1415025291576,"old",FALSE,"A",NA,3883,FALSE,1,0,0,0,1,"1000",81,"ms","05"
"1282",1415025296211,"old",TRUE,"A",FALSE,2551,TRUE,0,0,0,1,2,"0001",81,"ms","05"
"1283",1415025299513,"old",TRUE,"B",TRUE,2735,TRUE,0,1,1,0,3,"0110",81,"ms","05"
"1284",1415025303001,"old",FALSE,"A",NA,2997,FALSE,1,1,1,1,4,"1111",81,"ms","05"
"1285",1415025306751,"old",FALSE,"A",NA,1955,FALSE,1,0,0,1,5,"1001",81,"ms","05"
"1286",1415025309458,"old",TRUE,"B",TRUE,1675,TRUE,0,0,0,0,6,"0000",81,"ms","05"
"1287",1415025311886,"new",TRUE,"B",NA,4763,FALSE,0,0,1,1,7,"0011",81,"ms","05"
"1288",1415025317402,"new",TRUE,"A",NA,2928,FALSE,0,0,1,0,8,"0010",81,"ms","05"
"1289",1415025321083,"old",TRUE,"A",TRUE,2250,TRUE,1,0,1,1,9,"1011",81,"ms","05"
"1290",1415025324093,"old",TRUE,"A",TRUE,1695,TRUE,0,1,1,1,10,"0111",81,"ms","05"
"1291",1415025326539,"old",TRUE,"B",TRUE,1856,TRUE,1,1,0,0,11,"1100",81,"ms","05"
"1292",1415025329147,"old",FALSE,"A",NA,1542,FALSE,0,1,0,1,12,"0101",81,"ms","05"
"1293",1415025331442,"old",TRUE,"A",TRUE,2066,TRUE,1,1,0,1,13,"1101",81,"ms","05"
"1294",1415025334260,"old",TRUE,"A",TRUE,1544,TRUE,1,0,1,0,14,"1010",81,"ms","05"
"1295",1415025336556,"old",FALSE,"B",NA,1446,FALSE,0,1,0,0,15,"0100",81,"ms","05"
"1296",1415025338754,"old",TRUE,"B",FALSE,1528,TRUE,1,1,1,0,16,"1110",81,"ms","05"
"1297",1415025374956,"old",FALSE,"A",NA,3519,FALSE,0,0,1,0,1,"0010",82,"ms","05"
"1298",1415025379232,"old",TRUE,"B",TRUE,2347,TRUE,1,1,0,0,2,"1100",82,"ms","05"
"1299",1415025382336,"old",TRUE,"B",TRUE,3115,TRUE,0,0,0,0,3,"0000",82,"ms","05"
"1300",1415025386205,"old",TRUE,"B",TRUE,5962,TRUE,0,1,1,0,4,"0110",82,"ms","05"
"1301",1415025392929,"old",TRUE,"A",TRUE,1970,TRUE,1,0,1,1,5,"1011",82,"ms","05"
"1302",1415025395661,"old",FALSE,"B",NA,2110,FALSE,1,0,0,0,6,"1000",82,"ms","05"
"1303",1415025398529,"old",TRUE,"A",TRUE,2042,TRUE,0,1,1,1,7,"0111",82,"ms","05"
"1304",1415025401337,"old",TRUE,"A",TRUE,2945,TRUE,1,1,0,1,8,"1101",82,"ms","05"
"1305",1415025405034,"old",TRUE,"A",TRUE,2528,TRUE,1,1,1,0,9,"1110",82,"ms","05"
"1306",1415025408314,"old",TRUE,"B",TRUE,2544,TRUE,0,0,0,1,10,"0001",82,"ms","05"
"1307",1415025411617,"old",FALSE,"A",NA,1785,FALSE,1,1,1,1,11,"1111",82,"ms","05"
"1308",1415025414154,"old",FALSE,"B",NA,2376,FALSE,0,1,0,1,12,"0101",82,"ms","05"
"1309",1415025417290,"old",FALSE,"A",NA,2536,FALSE,0,0,1,1,13,"0011",82,"ms","05"
"1310",1415025420587,"old",TRUE,"B",FALSE,2095,TRUE,1,0,1,0,14,"1010",82,"ms","05"
"1311",1415025423442,"old",FALSE,"B",NA,2976,FALSE,1,0,0,1,15,"1001",82,"ms","05"
"1312",1415025427170,"old",FALSE,"B",NA,2232,FALSE,0,1,0,0,16,"0100",82,"ms","05"
"1313",1415025461377,"old",TRUE,"B",FALSE,4677,TRUE,1,1,1,0,1,"1110",83,"ms","05"
"1314",1415025466810,"old",FALSE,"A",NA,3310,FALSE,0,0,1,1,2,"0011",83,"ms","05"
"1315",1415025470878,"new",FALSE,"B",FALSE,2775,TRUE,1,1,0,1,3,"1101",83,"ms","05"
"1316",1415025474403,"old",FALSE,"A",NA,2614,FALSE,1,0,0,1,4,"1001",83,"ms","05"
"1317",1415025477776,"old",TRUE,"B",TRUE,2840,TRUE,0,0,0,1,5,"0001",83,"ms","05"
"1318",1415025481368,"old",TRUE,"A",FALSE,2108,TRUE,0,1,1,0,6,"0110",83,"ms","05"
"1319",1415025484236,"old",FALSE,"B",NA,1813,FALSE,0,1,0,0,7,"0100",83,"ms","05"
"1320",1415025486809,"old",TRUE,"B",TRUE,2031,TRUE,1,1,0,0,8,"1100",83,"ms","05"
"1321",1415025489593,"old",TRUE,"B",FALSE,2173,TRUE,1,0,1,1,9,"1011",83,"ms","05"
"1322",1415025492516,"new",TRUE,"A",NA,1826,FALSE,1,1,1,1,10,"1111",83,"ms","05"
"1323",1415025495096,"old",TRUE,"A",TRUE,1740,TRUE,1,0,1,0,11,"1010",83,"ms","05"
"1324",1415025497592,"new",FALSE,"B",TRUE,2174,TRUE,0,0,0,0,12,"0000",83,"ms","05"
"1325",1415025500520,"old",FALSE,"A",NA,1452,FALSE,1,0,0,0,13,"1000",83,"ms","05"
"1326",1415025502727,"new",TRUE,"A",NA,1805,FALSE,0,1,0,1,14,"0101",83,"ms","05"
"1327",1415025505292,"new",TRUE,"A",NA,1704,FALSE,0,0,1,0,15,"0010",83,"ms","05"
"1328",1415025507753,"new",FALSE,"A",TRUE,1760,TRUE,0,1,1,1,16,"0111",83,"ms","05"
"1329",1415025486572,"old",TRUE,"A",TRUE,5023,TRUE,0,1,1,1,1,"0111",84,"ms","05"
"1330",1415025492348,"old",TRUE,"B",TRUE,3767,TRUE,0,0,0,0,2,"0000",84,"ms","05"
"1331",1415025496873,"old",TRUE,"A",FALSE,2370,TRUE,1,1,0,0,3,"1100",84,"ms","05"
"1332",1415025500007,"old",TRUE,"B",TRUE,5580,TRUE,0,0,0,1,4,"0001",84,"ms","05"
"1333",1415025506349,"old",TRUE,"B",TRUE,1766,TRUE,0,1,1,0,5,"0110",84,"ms","05"
"1334",1415025508869,"old",FALSE,"B",NA,1950,FALSE,0,0,1,0,6,"0010",84,"ms","05"
"1335",1415025511589,"old",FALSE,"A",NA,3238,FALSE,1,0,0,1,7,"1001",84,"ms","05"
"1336",1415025515601,"old",TRUE,"A",TRUE,1602,TRUE,1,1,0,1,8,"1101",84,"ms","05"
"1337",1415025517971,"old",FALSE,"B",NA,3360,FALSE,1,1,1,1,9,"1111",84,"ms","05"
"1338",1415025522084,"old",TRUE,"A",TRUE,2071,TRUE,1,0,1,0,10,"1010",84,"ms","05"
"1339",1415025524915,"old",FALSE,"A",NA,4569,FALSE,0,0,1,1,11,"0011",84,"ms","05"
"1340",1415025530247,"old",TRUE,"A",TRUE,1429,TRUE,1,1,1,0,12,"1110",84,"ms","05"
"1341",1415025532429,"old",FALSE,"A",NA,5407,FALSE,1,0,0,0,13,"1000",84,"ms","05"
"1342",1415025538587,"old",FALSE,"B",NA,1761,FALSE,0,1,0,0,14,"0100",84,"ms","05"
"1343",1415025541101,"old",TRUE,"A",TRUE,1751,TRUE,1,0,1,1,15,"1011",84,"ms","05"
"1344",1415025543611,"old",FALSE,"B",NA,3977,FALSE,0,1,0,1,16,"0101",84,"ms","05"
"1345",1415025572009,"old",FALSE,"B",NA,2927,FALSE,1,0,0,1,1,"1001",85,"ms","05"
"1346",1415025575689,"old",FALSE,"A",NA,2309,FALSE,1,0,0,0,2,"1000",85,"ms","05"
"1347",1415025578752,"new",TRUE,"B",NA,1100,FALSE,0,0,1,1,3,"0011",85,"ms","05"
"1348",1415025580597,"old",TRUE,"A",TRUE,1907,TRUE,1,0,1,1,4,"1011",85,"ms","05"
"1349",1415025583269,"old",TRUE,"B",TRUE,2111,TRUE,0,1,1,0,5,"0110",85,"ms","05"
"1350",1415025586139,"old",FALSE,"A",NA,1341,FALSE,0,1,0,1,6,"0101",85,"ms","05"
"1351",1415025588233,"old",TRUE,"B",TRUE,1377,TRUE,0,0,0,1,7,"0001",85,"ms","05"
"1352",1415025590365,"old",TRUE,"A",TRUE,1737,TRUE,0,1,1,1,8,"0111",85,"ms","05"
"1353",1415025592866,"old",TRUE,"A",TRUE,1298,TRUE,1,1,0,1,9,"1101",85,"ms","05"
"1354",1415025594929,"old",TRUE,"B",TRUE,1378,TRUE,1,1,0,0,10,"1100",85,"ms","05"
"1355",1415025597057,"old",FALSE,"A",NA,1542,FALSE,0,0,1,0,11,"0010",85,"ms","05"
"1356",1415025599351,"old",FALSE,"B",NA,1172,FALSE,1,1,1,1,12,"1111",85,"ms","05"
"1357",1415025601289,"old",TRUE,"A",FALSE,1033,TRUE,0,0,0,0,13,"0000",85,"ms","05"
"1358",1415025603076,"old",FALSE,"B",NA,1454,FALSE,0,1,0,0,14,"0100",85,"ms","05"
"1359",1415025605290,"old",TRUE,"A",TRUE,2270,TRUE,1,0,1,0,15,"1010",85,"ms","05"
"1360",1415025608307,"old",TRUE,"B",FALSE,1207,TRUE,1,1,1,0,16,"1110",85,"ms","05"
"1361",1415025573443,"old",TRUE,"A",TRUE,3467,TRUE,1,0,1,0,1,"1010",86,"ms","05"
"1362",1415025577673,"old",FALSE,"A",NA,2543,FALSE,1,0,0,1,2,"1001",86,"ms","05"
"1363",1415025580976,"old",TRUE,"B",TRUE,2520,TRUE,0,1,1,0,3,"0110",86,"ms","05"
"1364",1415025584249,"old",FALSE,"A",NA,3470,FALSE,0,0,1,0,4,"0010",86,"ms","05"
"1365",1415025588486,"old",TRUE,"A",TRUE,2847,TRUE,1,1,1,0,5,"1110",86,"ms","05"
"1366",1415025592082,"old",TRUE,"A",TRUE,2121,TRUE,1,0,1,1,6,"1011",86,"ms","05"
"1367",1415025594960,"old",FALSE,"B",NA,2015,FALSE,0,1,0,0,7,"0100",86,"ms","05"
"1368",1415025597723,"old",FALSE,"A",NA,1526,FALSE,1,1,1,1,8,"1111",86,"ms","05"
"1369",1415025600016,"old",TRUE,"B",TRUE,2633,TRUE,0,0,0,0,9,"0000",86,"ms","05"
"1370",1415025603412,"old",TRUE,"B",TRUE,1599,TRUE,0,0,0,1,10,"0001",86,"ms","05"
"1371",1415025605766,"old",FALSE,"B",NA,1946,FALSE,0,1,0,1,11,"0101",86,"ms","05"
"1372",1415025608476,"old",TRUE,"B",FALSE,2496,TRUE,1,1,0,1,12,"1101",86,"ms","05"
"1373",1415025611734,"old",FALSE,"A",NA,2922,FALSE,0,0,1,1,13,"0011",86,"ms","05"
"1374",1415025615419,"old",TRUE,"A",TRUE,7353,TRUE,0,1,1,1,14,"0111",86,"ms","05"
"1375",1415025623532,"old",FALSE,"B",NA,2097,FALSE,1,0,0,0,15,"1000",86,"ms","05"
"1376",1415025626389,"old",TRUE,"B",TRUE,2780,TRUE,1,1,0,0,16,"1100",86,"ms","05"
"1377",1415025619542,"old",FALSE,"B",NA,4291,FALSE,1,0,0,0,1,"1000",87,"ms","05"
"1378",1415025624596,"old",FALSE,"A",NA,2182,FALSE,0,0,1,1,2,"0011",87,"ms","05"
"1379",1415025627534,"old",TRUE,"B",FALSE,2106,TRUE,1,0,1,1,3,"1011",87,"ms","05"
"1380",1415025630392,"old",TRUE,"A",FALSE,2118,TRUE,1,1,0,0,4,"1100",87,"ms","05"
"1381",1415025633268,"old",FALSE,"B",NA,1556,FALSE,0,1,0,0,5,"0100",87,"ms","05"
"1382",1415025635580,"old",FALSE,"A",NA,1796,FALSE,1,0,0,1,6,"1001",87,"ms","05"
"1383",1415025638135,"old",FALSE,"A",NA,1601,FALSE,1,1,1,1,7,"1111",87,"ms","05"
"1384",1415025640502,"old",TRUE,"B",FALSE,1618,TRUE,1,1,0,1,8,"1101",87,"ms","05"
"1385",1415025642878,"old",FALSE,"B",NA,2970,FALSE,0,0,1,0,9,"0010",87,"ms","05"
"1386",1415025646612,"old",TRUE,"B",TRUE,2475,TRUE,0,1,1,0,10,"0110",87,"ms","05"
"1387",1415025649851,"old",TRUE,"A",TRUE,2117,TRUE,1,0,1,0,11,"1010",87,"ms","05"
"1388",1415025652722,"old",TRUE,"A",FALSE,2214,TRUE,0,0,0,1,12,"0001",87,"ms","05"
"1389",1415025655691,"old",TRUE,"A",TRUE,2732,TRUE,1,1,1,0,13,"1110",87,"ms","05"
"1390",1415025659175,"old",TRUE,"B",TRUE,1329,TRUE,0,0,0,0,14,"0000",87,"ms","05"
"1391",1415025661269,"old",TRUE,"A",TRUE,2011,TRUE,0,1,1,1,15,"0111",87,"ms","05"
"1392",1415025664041,"old",FALSE,"A",NA,1326,FALSE,0,1,0,1,16,"0101",87,"ms","05"
"1393",1415025701235,"old",TRUE,"B",TRUE,5132,TRUE,0,0,0,0,1,"0000",88,"ms","05"
"1394",1415025707132,"old",FALSE,"A",NA,3177,FALSE,1,0,0,0,2,"1000",88,"ms","05"
"1395",1415025711072,"old",FALSE,"A",NA,2343,FALSE,0,0,1,0,3,"0010",88,"ms","05"
"1396",1415025714166,"old",TRUE,"A",TRUE,1618,TRUE,1,0,1,1,4,"1011",88,"ms","05"
"1397",1415025716537,"old",FALSE,"B",NA,2447,FALSE,1,1,1,1,5,"1111",88,"ms","05"
"1398",1415025719745,"old",TRUE,"B",FALSE,1505,TRUE,0,1,1,1,6,"0111",88,"ms","05"
"1399",1415025722011,"new",TRUE,"B",NA,5022,FALSE,1,0,0,1,7,"1001",88,"ms","05"
"1400",1415025727795,"old",FALSE,"A",NA,1892,FALSE,0,1,0,0,8,"0100",88,"ms","05"
"1401",1415025730453,"old",TRUE,"A",TRUE,1947,TRUE,1,0,1,0,9,"1010",88,"ms","05"
"1402",1415025733160,"old",TRUE,"B",TRUE,1507,TRUE,1,1,0,0,10,"1100",88,"ms","05"
"1403",1415025735422,"old",TRUE,"A",TRUE,1175,TRUE,1,1,0,1,11,"1101",88,"ms","05"
"1404",1415025737360,"old",TRUE,"A",FALSE,1672,TRUE,0,1,1,0,12,"0110",88,"ms","05"
"1405",1415025739783,"old",TRUE,"B",TRUE,1798,TRUE,0,0,0,1,13,"0001",88,"ms","05"
"1406",1415025742346,"old",FALSE,"A",NA,1471,FALSE,0,1,0,1,14,"0101",88,"ms","05"
"1407",1415025744569,"old",TRUE,"A",TRUE,1589,TRUE,1,1,1,0,15,"1110",88,"ms","05"
"1408",1415025746924,"old",FALSE,"B",NA,3034,FALSE,0,0,1,1,16,"0011",88,"ms","05"
"1409",1415025834339,"old",FALSE,"B",NA,12232,FALSE,0,1,0,1,1,"0101",89,"ms","05"
"1410",1415025847333,"old",TRUE,"A",TRUE,4867,TRUE,1,1,0,1,2,"1101",89,"ms","05"
"1411",1415025852965,"old",FALSE,"A",NA,2521,FALSE,1,0,0,1,3,"1001",89,"ms","05"
"1412",1415025856238,"old",FALSE,"A",NA,4365,FALSE,0,0,1,0,4,"0010",89,"ms","05"
"1413",1415025861355,"old",TRUE,"A",TRUE,2897,TRUE,1,0,1,1,5,"1011",89,"ms","05"
"1414",1415025865003,"old",TRUE,"B",TRUE,4684,TRUE,0,1,1,0,6,"0110",89,"ms","05"
"1415",1415025870452,"old",TRUE,"B",TRUE,4317,TRUE,0,0,0,0,7,"0000",89,"ms","05"
"1416",1415025875519,"old",TRUE,"B",TRUE,6799,TRUE,0,0,0,1,8,"0001",89,"ms","05"
"1417",1415025883084,"old",FALSE,"A",NA,2137,FALSE,0,0,1,1,9,"0011",89,"ms","05"
"1418",1415025885977,"old",FALSE,"A",NA,2288,FALSE,1,0,0,0,10,"1000",89,"ms","05"
"1419",1415025889025,"old",FALSE,"A",NA,2976,FALSE,1,1,1,1,11,"1111",89,"ms","05"
"1420",1415025892762,"old",TRUE,"A",TRUE,2080,TRUE,1,0,1,0,12,"1010",89,"ms","05"
"1421",1415025895594,"old",TRUE,"A",TRUE,4539,TRUE,0,1,1,1,13,"0111",89,"ms","05"
"1422",1415025900889,"old",TRUE,"A",TRUE,1798,TRUE,1,1,1,0,14,"1110",89,"ms","05"
"1423",1415025903446,"old",TRUE,"B",TRUE,2419,TRUE,1,1,0,0,15,"1100",89,"ms","05"
"1424",1415025906660,"old",FALSE,"B",NA,2604,FALSE,0,1,0,0,16,"0100",89,"ms","05"
"1425",1415025961487,"old",TRUE,"A",TRUE,4082,TRUE,1,1,0,1,1,"1101",90,"ms","05"
"1426",1415025966322,"old",TRUE,"B",TRUE,3662,TRUE,0,0,0,0,2,"0000",90,"ms","05"
"1427",1415025970747,"old",FALSE,"A",NA,4787,FALSE,0,0,1,0,3,"0010",90,"ms","05"
"1428",1415025976312,"old",FALSE,"A",NA,3056,FALSE,1,0,0,0,4,"1000",90,"ms","05"
"1429",1415025980124,"old",TRUE,"B",TRUE,2308,TRUE,0,0,0,1,5,"0001",90,"ms","05"
"1430",1415025983189,"old",FALSE,"A",NA,3129,FALSE,0,1,0,1,6,"0101",90,"ms","05"
"1431",1415025987076,"old",TRUE,"A",TRUE,2123,TRUE,1,1,1,0,7,"1110",90,"ms","05"
"1432",1415025989957,"old",FALSE,"A",NA,1828,FALSE,0,0,1,1,8,"0011",90,"ms","05"
"1433",1415025992537,"old",TRUE,"A",TRUE,1948,TRUE,1,0,1,0,9,"1010",90,"ms","05"
"1434",1415025995251,"old",FALSE,"A",NA,2882,FALSE,1,1,1,1,10,"1111",90,"ms","05"
"1435",1415025998897,"old",TRUE,"A",FALSE,2456,TRUE,1,1,0,0,11,"1100",90,"ms","05"
"1436",1415026002108,"old",TRUE,"A",TRUE,1974,TRUE,1,0,1,1,12,"1011",90,"ms","05"
"1437",1415026004835,"old",FALSE,"A",NA,1764,FALSE,1,0,0,1,13,"1001",90,"ms","05"
"1438",1415026007353,"old",TRUE,"A",FALSE,2777,TRUE,0,1,1,0,14,"0110",90,"ms","05"
"1439",1415026010885,"old",FALSE,"B",NA,1614,FALSE,0,1,0,0,15,"0100",90,"ms","05"
"1440",1415026013257,"old",TRUE,"A",TRUE,5742,TRUE,0,1,1,1,16,"0111",90,"ms","05"
"1441",1415026149930,"old",TRUE,"A",TRUE,2801,TRUE,1,0,1,1,1,"1011",91,"ms","05"
"1442",1415026153497,"old",TRUE,"A",TRUE,1938,TRUE,1,0,1,0,2,"1010",91,"ms","05"
"1443",1415026156203,"old",FALSE,"B",NA,2083,FALSE,1,0,0,1,3,"1001",91,"ms","05"
"1444",1415026159051,"old",FALSE,"A",NA,1517,FALSE,1,1,1,1,4,"1111",91,"ms","05"
"1445",1415026161328,"old",TRUE,"B",FALSE,1869,TRUE,1,1,0,1,5,"1101",91,"ms","05"
"1446",1415026163949,"old",TRUE,"A",TRUE,1926,TRUE,0,1,1,1,6,"0111",91,"ms","05"
"1447",1415026166633,"old",FALSE,"B",NA,1833,FALSE,0,0,1,1,7,"0011",91,"ms","05"
"1448",1415026169221,"old",TRUE,"B",TRUE,2047,TRUE,0,0,0,1,8,"0001",91,"ms","05"
"1449",1415026172029,"old",TRUE,"B",TRUE,1671,TRUE,0,1,1,0,9,"0110",91,"ms","05"
"1450",1415026174463,"old",FALSE,"B",NA,1659,FALSE,0,1,0,1,10,"0101",91,"ms","05"
